Date,Open,High,Low,Close,Adj Close,Volume
2019-04-09,24961.5,25000.0,24615.400390625,24692.30078125,24692.30078125,3749265
2019-04-10,24615.400390625,24653.80078125,24346.19921875,24576.900390625,24576.900390625,2869594
2019-04-11,24615.400390625,24653.80078125,24500.0,24576.900390625,24576.900390625,1972009
2019-04-12,24576.900390625,24653.80078125,24500.0,24653.80078125,24653.80078125,2050009
2019-04-15,24653.80078125,24653.80078125,24653.80078125,24653.80078125,24653.80078125,0
2019-04-16,24538.5,24615.400390625,24269.19921875,24423.099609375,24423.099609375,2010411
2019-04-17,24423.099609375,24500.0,24230.80078125,24307.69921875,24307.69921875,2418442
2019-04-18,24153.80078125,24269.19921875,24076.900390625,24076.900390625,24076.900390625,3105583
2019-04-22,24115.400390625,24692.30078125,24115.400390625,24500.0,24500.0,2371096
2019-04-23,24615.400390625,24615.400390625,24500.0,24538.5,24538.5,2191735
2019-04-24,24615.400390625,25653.80078125,24538.5,25653.80078125,25653.80078125,7541742
2019-04-25,25769.19921875,25884.599609375,25384.599609375,25461.5,25461.5,5323175
2019-04-26,25538.5,26000.0,25461.5,25846.19921875,25846.19921875,3667014
2019-04-29,25846.19921875,25846.19921875,25846.19921875,25846.19921875,25846.19921875,0
2019-04-30,25846.19921875,25846.19921875,25846.19921875,25846.19921875,25846.19921875,0
2019-05-01,25846.19921875,25846.19921875,25846.19921875,25846.19921875,25846.19921875,0
2019-05-02,25923.099609375,26153.80078125,25615.400390625,26153.80078125,26153.80078125,4949906
2019-05-03,26153.80078125,26461.5,25923.099609375,26269.19921875,26269.19921875,4544761
2019-05-06,25692.30078125,26000.0,25538.5,25730.80078125,25730.80078125,5850065
2019-05-07,26000.0,26000.0,25692.30078125,25769.19921875,25769.19921875,3666091
2019-05-08,25576.900390625,25615.400390625,25384.599609375,25500.0,25500.0,3656380
2019-05-09,25423.099609375,25576.900390625,25076.900390625,25307.69921875,25307.69921875,2746159
2019-05-10,25461.5,25538.5,25076.900390625,25269.19921875,25269.19921875,2482051
2019-05-13,25346.19921875,25346.19921875,24615.400390625,24653.80078125,24653.80078125,4953689
2019-05-14,24384.599609375,24923.099609375,24384.599609375,24923.099609375,24923.099609375,2367001
2019-05-15,24923.099609375,25153.80078125,24846.19921875,24923.099609375,24923.099609375,3298321
2019-05-16,24961.5,25153.80078125,24846.19921875,24846.19921875,24846.19921875,1792193
2019-05-17,24846.19921875,24923.099609375,24769.19921875,24807.69921875,24807.69921875,1939041
2019-05-20,24807.69921875,25423.099609375,24807.69921875,25230.80078125,25230.80078125,2881333
2019-05-21,25346.19921875,25538.5,25230.80078125,25307.69921875,25307.69921875,2791854
2019-05-22,25384.599609375,25692.30078125,25307.69921875,25384.599609375,25384.599609375,3268655
2019-05-23,25384.599609375,25423.099609375,25115.400390625,25192.30078125,25192.30078125,3293251
2019-05-24,25000.0,25115.400390625,24730.80078125,24730.80078125,24730.80078125,4768140
2019-05-28,25000.0,25000.0,24653.80078125,24653.80078125,24653.80078125,3690752
2019-05-29,24846.19921875,25000.0,24653.80078125,25000.0,25000.0,2158338
2019-05-30,25000.0,25000.0,24576.900390625,24615.400390625,24615.400390625,5452577
2019-05-31,24615.400390625,24769.19921875,24615.400390625,24692.30078125,24692.30078125,4412564
2019-06-03,24653.80078125,24692.30078125,24153.80078125,24230.80078125,24230.80078125,20744395
2019-06-04,24600.0,24800.0,24050.0,24300.0,24300.0,3337800
2019-06-05,24400.0,24700.0,23700.0,23800.0,23800.0,2988710
2019-06-06,23900.0,23900.0,22350.0,22700.0,22700.0,7082600
2019-06-07,23000.0,23300.0,22850.0,22950.0,22950.0,5101320
2019-06-10,23250.0,23400.0,22850.0,22900.0,22900.0,6567230
2019-06-11,23000.0,23200.0,22700.0,23000.0,23000.0,4409100
2019-06-12,22900.0,23250.0,22850.0,23100.0,23100.0,3132550
2019-06-13,23400.0,23400.0,22900.0,23000.0,23000.0,2523260
2019-06-14,23000.0,23050.0,22950.0,22950.0,22950.0,2068100
2019-06-17,22950.0,23000.0,22450.0,22450.0,22450.0,3644160
2019-06-18,22450.0,23100.0,22450.0,23050.0,23050.0,5058220
2019-06-19,23450.0,23850.0,23300.0,23850.0,23850.0,8365940
2019-06-20,24100.0,24100.0,23600.0,23600.0,23600.0,4370160
2019-06-21,23900.0,23900.0,23600.0,23700.0,23700.0,4429070
2019-06-24,23800.0,24050.0,23300.0,23350.0,23350.0,3089270
2019-06-25,23200.0,23400.0,23000.0,23100.0,23100.0,3284860
2019-06-26,23050.0,23250.0,22900.0,22900.0,22900.0,1906040
2019-06-27,22900.0,22950.0,22550.0,22550.0,22550.0,3756880
2019-06-28,22550.0,23500.0,22450.0,23500.0,23500.0,3923340
2019-07-01,23200.0,23300.0,22800.0,23000.0,23000.0,3836540
2019-07-02,23000.0,23000.0,22550.0,22600.0,22600.0,4776600
2019-07-03,22600.0,22650.0,22100.0,22150.0,22150.0,6315440
2019-07-05,22300.0,22450.0,22150.0,22300.0,22300.0,3066930
2019-07-08,22200.0,22300.0,21700.0,21750.0,21750.0,7429100
2019-07-09,21750.0,21750.0,21750.0,21750.0,21750.0,0
2019-07-10,21400.0,21750.0,21300.0,21350.0,21350.0,3745990
2019-07-11,21400.0,21650.0,21400.0,21550.0,21550.0,3104040
2019-07-12,21700.0,22000.0,21650.0,21900.0,21900.0,3366890
2019-07-15,22000.0,22000.0,21450.0,21450.0,21450.0,3902390
2019-07-16,21600.0,21650.0,21450.0,21600.0,21600.0,3475800
2019-07-17,21650.0,21650.0,21300.0,21350.0,21350.0,5461170
2019-07-18,21350.0,21400.0,20850.0,20950.0,20950.0,8482000
2019-07-19,21000.0,21200.0,20400.0,20600.0,20600.0,11182000
2019-07-22,20600.0,21200.0,20300.0,20750.0,20750.0,6886080
2019-07-23,20800.0,21750.0,20800.0,21700.0,21700.0,9013000
2019-07-24,21700.0,21800.0,21400.0,21550.0,21550.0,3697610
2019-07-25,21550.0,21550.0,21550.0,21550.0,21550.0,0
2019-07-26,21550.0,21550.0,21550.0,21550.0,21550.0,0
2019-07-29,21550.0,21550.0,21550.0,21550.0,21550.0,0
2019-07-30,21550.0,21550.0,21550.0,21550.0,21550.0,0
2019-07-31,21400.0,22550.0,21300.0,22550.0,22550.0,6538340
2019-08-01,22500.0,22750.0,22250.0,22600.0,22600.0,5949030
2019-08-02,22200.0,22550.0,22100.0,22450.0,22450.0,7142250
2019-08-05,22350.0,22500.0,22000.0,22150.0,22150.0,6163970
2019-08-06,22150.0,22150.0,22150.0,22150.0,22150.0,0
2019-08-07,21900.0,22150.0,21800.0,22100.0,22100.0,3485020
2019-08-08,22150.0,23300.0,22150.0,23300.0,23300.0,11123430
2019-08-09,23400.0,23500.0,23000.0,23100.0,23100.0,3683200
2019-08-12,23100.0,23850.0,23100.0,23600.0,23600.0,8127360
2019-08-13,23300.0,23900.0,23300.0,23450.0,23450.0,6419220
2019-08-14,23800.0,23800.0,23400.0,23450.0,23450.0,3871400
2019-08-15,23000.0,23250.0,22800.0,23250.0,23250.0,6880640
2019-08-16,23250.0,23350.0,22900.0,23050.0,23050.0,8856190
2019-08-19,23000.0,23300.0,22950.0,23050.0,23050.0,2540900
2019-08-20,23050.0,23300.0,22750.0,22900.0,22900.0,4790700
2019-08-21,22900.0,23250.0,22800.0,23200.0,23200.0,4819580
2019-08-22,23300.0,23350.0,23000.0,23050.0,23050.0,3314500
2019-08-23,23250.0,23450.0,23100.0,23400.0,23400.0,5386570
2019-08-26,23100.0,23150.0,22700.0,22800.0,22800.0,5677560
2019-08-27,23000.0,23050.0,22400.0,22400.0,22400.0,8995460
2019-08-28,22400.0,22500.0,22100.0,22250.0,22250.0,4335410
2019-08-29,22250.0,22250.0,22000.0,22150.0,22150.0,4942140
2019-08-30,22150.0,22450.0,22050.0,22200.0,22200.0,3329430
2019-09-03,22200.0,22300.0,21650.0,21650.0,21650.0,5373060
2019-09-04,21500.0,21800.0,21500.0,21600.0,21600.0,5849460
2019-09-05,21650.0,21950.0,21600.0,21700.0,21700.0,2479020
2019-09-06,21800.0,21900.0,21400.0,21400.0,21400.0,4205690
2019-09-09,21500.0,21550.0,21200.0,21200.0,21200.0,3551180
2019-09-10,21200.0,21350.0,21100.0,21300.0,21300.0,3449940
2019-09-11,21300.0,22050.0,21250.0,22050.0,22050.0,4701010
2019-09-12,22150.0,22600.0,22150.0,22550.0,22550.0,5565420
2019-09-13,22500.0,22650.0,22400.0,22600.0,22600.0,4664730
2019-09-16,22450.0,22650.0,22250.0,22650.0,22650.0,5400470
2019-09-17,22650.0,22700.0,22400.0,22700.0,22700.0,3597090
2019-09-18,22700.0,23050.0,22600.0,23000.0,23000.0,6151170
2019-09-19,23000.0,23050.0,22700.0,22950.0,22950.0,3407530
2019-09-20,22950.0,22950.0,22550.0,22650.0,22650.0,5099340
2019-09-23,22600.0,22600.0,22000.0,22000.0,22000.0,5357440
2019-09-24,21950.0,22150.0,21850.0,22150.0,22150.0,1984900
2019-09-25,22100.0,22100.0,21750.0,21900.0,21900.0,3962320
2019-09-26,22000.0,22250.0,21700.0,22250.0,22250.0,3332860
2019-09-27,22250.0,22450.0,22150.0,22150.0,22150.0,3189980
2019-09-30,22200.0,22250.0,21950.0,21950.0,21950.0,3421220
2019-10-01,21950.0,22200.0,21850.0,21900.0,21900.0,4063670
2019-10-02,22000.0,22050.0,21700.0,21750.0,21750.0,4362700
2019-10-03,21700.0,21700.0,21450.0,21550.0,21550.0,4558270
2019-10-04,21600.0,21700.0,21300.0,21350.0,21350.0,4775630
2019-10-07,21350.0,21500.0,21200.0,21300.0,21300.0,3320870
2019-10-08,21400.0,21900.0,21250.0,21900.0,21900.0,3977030
2019-10-09,21900.0,21900.0,21700.0,21900.0,21900.0,3081260
2019-10-10,21900.0,22100.0,21500.0,21500.0,21500.0,3934250
2019-10-11,21600.0,21700.0,21400.0,21500.0,21500.0,4148140
2019-10-14,21700.0,21700.0,21450.0,21450.0,21450.0,2957400
2019-10-15,21500.0,21700.0,21350.0,21350.0,21350.0,3612960
2019-10-16,21400.0,21500.0,21300.0,21300.0,21300.0,2621160
2019-10-17,21300.0,21650.0,21300.0,21400.0,21400.0,4831150
2019-10-18,21550.0,21550.0,21300.0,21400.0,21400.0,2289250
2019-10-21,21400.0,21450.0,21200.0,21200.0,21200.0,3170430
2019-10-22,21200.0,21650.0,21200.0,21600.0,21600.0,4095850
2019-10-23,21600.0,22100.0,21600.0,21850.0,21850.0,6895670
2019-10-24,21900.0,22100.0,21850.0,22000.0,22000.0,5143080
2019-10-25,22000.0,22000.0,21750.0,21800.0,21800.0,2378380
2019-10-28,21800.0,22300.0,21650.0,22200.0,22200.0,7281100
2019-10-29,22200.0,22450.0,22100.0,22200.0,22200.0,5344070
2019-10-30,22250.0,22250.0,22000.0,22000.0,22000.0,3066190
2019-10-31,22000.0,22050.0,21700.0,21800.0,21800.0,5768030
2019-11-01,21900.0,22100.0,21800.0,21900.0,21900.0,4059500
2019-11-04,22100.0,22200.0,21700.0,21750.0,21750.0,6038610
2019-11-05,21800.0,22150.0,21750.0,21900.0,21900.0,5517760
2019-11-06,22000.0,22150.0,21950.0,22000.0,22000.0,4525660
2019-11-07,22150.0,22750.0,22100.0,22700.0,22700.0,13242680
2019-11-08,22700.0,22800.0,22500.0,22700.0,22700.0,5281950
2019-11-11,22600.0,23100.0,22600.0,22800.0,22800.0,8000180
2019-11-12,22750.0,23100.0,22550.0,23000.0,23000.0,6553550
2019-11-13,23100.0,23150.0,22650.0,22650.0,22650.0,6513310
2019-11-14,22650.0,22850.0,22500.0,22650.0,22650.0,5526590
2019-11-15,22650.0,22800.0,22550.0,22650.0,22650.0,3431350
2019-11-18,22700.0,23000.0,22700.0,22900.0,22900.0,3835760
2019-11-19,22950.0,22950.0,22700.0,22800.0,22800.0,4169110
2019-11-20,22800.0,22800.0,22250.0,22400.0,22400.0,6959150
2019-11-21,22300.0,22350.0,22000.0,22000.0,22000.0,7500750
2019-11-22,22200.0,22350.0,22000.0,22100.0,22100.0,5765620
2019-11-25,22150.0,22350.0,22000.0,22250.0,22250.0,4233870
2019-11-26,22350.0,22800.0,22350.0,22650.0,22650.0,5487610
2019-11-27,22750.0,22800.0,22550.0,22600.0,22600.0,3524960
2019-11-29,22600.0,22950.0,22450.0,22850.0,22850.0,6338320
2019-12-02,22850.0,23200.0,22850.0,22950.0,22950.0,9096550
2019-12-06,23100.0,23900.0,23100.0,23850.0,23850.0,7127130
2019-12-09,23850.0,24450.0,23850.0,24200.0,24200.0,7902140
2019-12-10,24200.0,24550.0,24100.0,24400.0,24400.0,10161370
2019-12-11,24300.0,24400.0,23900.0,24400.0,24400.0,5402830
2019-12-12,24300.0,24400.0,24100.0,24200.0,24200.0,4152040
2019-12-13,24200.0,24500.0,23800.0,23800.0,23800.0,9476390
2019-12-16,23800.0,23900.0,23550.0,23750.0,23750.0,5120410
2019-12-17,23750.0,23850.0,22900.0,23150.0,23150.0,9866630
2019-12-18,23150.0,23150.0,22500.0,22550.0,22550.0,7586700
2019-12-19,22550.0,23100.0,22550.0,22800.0,22800.0,5752800
2019-12-20,22950.0,23250.0,22800.0,23000.0,23000.0,5415140
2019-12-23,23150.0,23500.0,22950.0,23050.0,23050.0,4009100
2019-12-24,23050.0,23300.0,22950.0,23200.0,23200.0,3219640
2019-12-26,23300.0,23300.0,23000.0,23000.0,23000.0,3007690
2019-12-27,23000.0,23550.0,22850.0,23550.0,23550.0,4181570
2019-12-30,23650.0,23850.0,23500.0,23650.0,23650.0,2937980
2019-12-31,23650.0,23700.0,23350.0,23500.0,23500.0,2876730
2020-01-02,23500.0,24000.0,23350.0,24000.0,24000.0,4232230
2020-01-03,24200.0,24350.0,24050.0,24150.0,24150.0,7832210
2020-01-06,24000.0,24250.0,23850.0,24000.0,24000.0,5371060
2020-01-07,24100.0,24200.0,23600.0,23700.0,23700.0,4871220
2020-01-08,23500.0,23650.0,23150.0,23450.0,23450.0,6421130
2020-01-09,23600.0,24150.0,23600.0,24000.0,24000.0,4613440
2020-01-10,24100.0,24550.0,24050.0,24200.0,24200.0,10006180
2020-01-13,24200.0,24400.0,24100.0,24250.0,24250.0,4456520
2020-01-14,24250.0,25050.0,24200.0,25000.0,25000.0,9565300
2020-01-15,25050.0,25350.0,24900.0,25150.0,25150.0,5881520
2020-01-16,25000.0,25350.0,24950.0,25300.0,25300.0,6855030
2020-01-17,25300.0,25650.0,24900.0,25000.0,25000.0,6329150
2020-01-21,25750.0,26000.0,25550.0,25850.0,25850.0,5911660
2020-01-22,25850.0,26400.0,25850.0,26300.0,26300.0,8919900
2020-01-23,26300.0,26300.0,26300.0,26300.0,26300.0,0
2020-01-24,26300.0,26300.0,26300.0,26300.0,26300.0,0
2020-01-27,26300.0,26300.0,26300.0,26300.0,26300.0,0
2020-01-28,26300.0,26300.0,26300.0,26300.0,26300.0,0
2020-01-29,26300.0,26300.0,26300.0,26300.0,26300.0,0
2020-01-30,25550.0,25900.0,24950.0,25300.0,25300.0,13028790
2020-01-31,25000.0,25300.0,24100.0,24100.0,24100.0,10994970
2020-02-03,23300.0,24800.0,22700.0,24550.0,24550.0,12079180
2020-02-04,24650.0,24800.0,24100.0,24600.0,24600.0,8086090
2020-02-05,24850.0,25000.0,24200.0,24450.0,24450.0,6938550
2020-02-06,24350.0,25200.0,24300.0,25200.0,25200.0,9214150
2020-02-07,25200.0,25300.0,24200.0,24350.0,24350.0,8120240
2020-02-10,24000.0,24650.0,23950.0,24350.0,24350.0,4794830
2020-02-11,24450.0,24600.0,23450.0,23600.0,23600.0,12551620
2020-02-12,23500.0,24150.0,23450.0,23800.0,23800.0,9581940
2020-02-13,23750.0,23900.0,23600.0,23700.0,23700.0,5263180
2020-02-14,23600.0,23750.0,23350.0,23700.0,23700.0,5052290
2020-02-18,19875.0,19875.0,19416.69921875,19416.69921875,19416.69921875,8947236
2020-02-19,19416.69921875,19541.69921875,19250.0,19375.0,19375.0,6577980
2020-02-20,19541.69921875,19791.69921875,19375.0,19791.69921875,19791.69921875,6270300
2020-02-21,19791.69921875,19833.30078125,19583.30078125,19625.0,19625.0,5416752
2020-02-24,18958.30078125,19291.69921875,18916.69921875,18916.69921875,18916.69921875,15525636
2020-02-25,22600.0,23100.0,22600.0,23100.0,23100.0,5303830
2020-02-26,18958.30078125,19166.69921875,18916.69921875,18958.30078125,18958.30078125,5403456
2020-02-27,18916.69921875,19208.30078125,18916.69921875,19125.0,19125.0,3981888
2020-02-28,18791.69921875,19000.0,18541.69921875,18625.0,18625.0,7900764
2020-03-02,18500.0,18750.0,18500.0,18583.30078125,18583.30078125,4749048
2020-03-03,19000.0,19000.0,18583.30078125,18583.30078125,18583.30078125,5294328
2020-03-04,22400.0,22600.0,22350.0,22350.0,22350.0,2946050
2020-03-05,18833.30078125,18875.0,18625.0,18625.0,18625.0,3113772
2020-03-06,18625.0,18708.30078125,18541.69921875,18666.69921875,18666.69921875,3642564
2020-03-09,17375.0,17958.30078125,17375.0,17375.0,17375.0,19880820
2020-03-10,17083.30078125,18125.0,17083.30078125,18041.69921875,18041.69921875,9765576
2020-03-11,18083.30078125,18166.69921875,16791.69921875,17125.0,17125.0,10233504
2020-03-12,16291.7001953125,16500.0,15958.2998046875,16041.7001953125,16041.7001953125,15649248
2020-03-13,15041.7001953125,16416.69921875,14958.2998046875,15875.0,15875.0,15403896
2020-03-16,16000.0,16541.69921875,15791.7001953125,15916.7001953125,15916.7001953125,11140704
2020-03-17,15500.0,16083.2998046875,15500.0,16000.0,16000.0,7264080
2020-03-18,16166.7001953125,16750.0,16125.0,16416.69921875,16416.69921875,12475836
2020-03-19,16166.7001953125,16250.0,15750.0,15958.2998046875,15958.2998046875,9327840
2020-03-20,16041.7001953125,16083.2998046875,15500.0,15500.0,15500.0,16081512
2020-03-23,14500.0,15000.0,14416.7001953125,14416.7001953125,14416.7001953125,15536604
2020-03-24,14166.7001953125,14458.2998046875,13875.0,14250.0,14250.0,16597668
2020-03-25,14875.0,14875.0,14500.0,14833.2998046875,14833.2998046875,9309852
2020-03-26,14625.0,14666.7001953125,14083.2998046875,14125.0,14125.0,10217952
2020-03-27,14083.2998046875,14166.7001953125,13166.7001953125,13500.0,13500.0,16131168
2020-03-30,12750.0,13916.7001953125,12708.2998046875,13625.0,13625.0,13044648
2020-03-31,13625.0,14458.2998046875,12708.2998046875,14041.7001953125,14041.7001953125,13396128
2020-04-01,13916.7001953125,14583.2998046875,13875.0,14375.0,14375.0,5831580
2020-04-02,14375.0,14375.0,14375.0,14375.0,14375.0,0
2020-04-03,14375.0,14750.0,14333.2998046875,14708.2998046875,14708.2998046875,7803948
2020-04-06,15125.0,15708.2998046875,14916.7001953125,15708.2998046875,15708.2998046875,12248688
2020-04-07,15875.0,15916.7001953125,15208.2998046875,15833.2998046875,15833.2998046875,9186264
2020-04-08,15333.2998046875,15666.7001953125,15250.0,15583.2998046875,15583.2998046875,6128028
2020-04-09,15666.7001953125,15833.2998046875,15458.2998046875,15458.2998046875,15458.2998046875,8561664
2020-04-13,15666.7001953125,16250.0,15583.2998046875,16125.0,16125.0,10847304
2020-04-14,16083.2998046875,16625.0,16000.0,16625.0,16625.0,10493712
2020-04-15,16666.69921875,16916.69921875,16625.0,16750.0,16750.0,7152540
2020-04-16,16625.0,17000.0,16458.30078125,16875.0,16875.0,7998804
2020-04-17,16875.0,17333.30078125,16833.30078125,17250.0,17250.0,10582536
2020-04-20,17500.0,17916.69921875,17125.0,17666.69921875,17666.69921875,11307432
2020-04-21,17291.69921875,17708.30078125,16791.69921875,16833.30078125,16833.30078125,14321772
2020-04-22,17083.30078125,17750.0,16916.69921875,17333.30078125,17333.30078125,13246140
2020-04-23,17750.0,18291.69921875,17750.0,18000.0,18000.0,10015128
2020-04-24,18083.30078125,18500.0,17750.0,18416.69921875,18416.69921875,9961308
2020-04-27,18541.69921875,18833.30078125,18208.30078125,18291.69921875,18291.69921875,7963392
2020-04-28,18333.30078125,18416.69921875,17708.30078125,17833.30078125,17833.30078125,9224412
2020-04-29,17833.30078125,18083.30078125,17500.0,17916.69921875,17916.69921875,8936460
2020-04-30,17916.69921875,17916.69921875,17916.69921875,17916.69921875,17916.69921875,0
2020-05-01,17916.69921875,17916.69921875,17916.69921875,17916.69921875,17916.69921875,0
2020-05-04,17916.69921875,17958.30078125,17500.0,17500.0,17500.0,5801496
2020-05-05,17833.30078125,18041.69921875,17750.0,17833.30078125,17833.30078125,7073436
2020-05-06,17958.30078125,18500.0,17916.69921875,18500.0,18500.0,9145128
2020-05-07,18583.30078125,19666.69921875,18583.30078125,19666.69921875,19666.69921875,17679900
2020-05-08,19833.30078125,20125.0,19500.0,19500.0,19500.0,14981532
2020-05-11,19750.0,20083.30078125,19416.69921875,19958.30078125,19958.30078125,8664288
2020-05-12,19708.30078125,19916.69921875,19500.0,19708.30078125,19708.30078125,12633144
2020-05-13,19541.69921875,20166.69921875,19416.69921875,20083.30078125,20083.30078125,11529852
2020-05-14,19833.30078125,20083.30078125,19750.0,19958.30078125,19958.30078125,7820580
2020-05-15,19958.30078125,19958.30078125,19958.30078125,19958.30078125,19958.30078125,0
2020-05-18,19958.30078125,19958.30078125,19958.30078125,19958.30078125,19958.30078125,0
2020-05-19,22000.0,22375.0,21708.30078125,22375.0,22375.0,22611540
2020-05-20,22375.0,22375.0,22375.0,22375.0,22375.0,0
2020-05-21,21958.30078125,22125.0,21750.0,22083.30078125,22083.30078125,13456572
2020-05-22,21958.30078125,22875.0,21875.0,22708.30078125,22708.30078125,19503372
2020-05-26,22791.69921875,23666.69921875,22750.0,23666.69921875,23666.69921875,13804188
2020-05-27,23833.30078125,23833.30078125,22666.69921875,22666.69921875,22666.69921875,23734968
2020-05-28,22916.69921875,23000.0,22416.69921875,22666.69921875,22666.69921875,17383644
2020-05-29,22750.0,23083.30078125,22500.0,22833.30078125,22833.30078125,15096468
2020-06-01,23166.69921875,23166.69921875,22875.0,23041.69921875,23041.69921875,9627468
2020-06-02,23166.69921875,23166.69921875,22458.30078125,22541.69921875,22541.69921875,13786800
2020-06-03,22541.69921875,22666.69921875,22166.69921875,22458.30078125,22458.30078125,14421744
2020-06-04,22500.0,22833.30078125,22166.69921875,22166.69921875,22166.69921875,16185840
2020-06-05,22083.30078125,22750.0,21833.30078125,22541.69921875,22541.69921875,16238472
2020-06-08,22541.69921875,22541.69921875,22541.69921875,22541.69921875,22541.69921875,0
2020-06-09,22541.69921875,22541.69921875,22541.69921875,22541.69921875,22541.69921875,0
2020-06-10,22500.0,22833.30078125,22208.30078125,22500.0,22500.0,11845680
2020-06-11,22375.0,22625.0,21250.0,21250.0,21250.0,27447792
2020-06-12,20416.69921875,22083.30078125,20416.69921875,22083.30078125,22083.30078125,22657512
2020-06-15,21916.69921875,22083.30078125,21125.0,21166.69921875,21166.69921875,13599408
2020-06-16,21666.69921875,22000.0,21375.0,21833.30078125,21833.30078125,10829532
2020-06-17,21833.30078125,22041.69921875,21583.30078125,21875.0,21875.0,8479332
2020-06-18,21625.0,22375.0,21541.69921875,22333.30078125,22333.30078125,10866108
2020-06-19,22500.0,22791.69921875,22500.0,22791.69921875,22791.69921875,12639312
2020-06-22,22833.30078125,23166.69921875,22458.30078125,22750.0,22750.0,11675964
2020-06-23,22750.0,23083.30078125,22291.69921875,22500.0,22500.0,13659312
2020-06-24,22500.0,22791.69921875,22333.30078125,22500.0,22500.0,7820112
2020-06-25,22250.0,23166.69921875,22125.0,22750.0,22750.0,29292048
2020-06-26,22833.30078125,23000.0,22500.0,22666.69921875,22666.69921875,11236644
2020-06-29,22416.69921875,22500.0,21875.0,22208.30078125,22208.30078125,14853684
2020-06-30,22333.30078125,22833.30078125,22125.0,22333.30078125,22333.30078125,17791476
2020-07-01,22500.0,22916.69921875,22416.69921875,22833.30078125,22833.30078125,13011636
2020-07-02,22916.69921875,23125.0,22833.30078125,23000.0,23000.0,15600984
2020-07-06,23083.30078125,23125.0,22875.0,23000.0,23000.0,11717544
2020-07-07,23125.0,24083.30078125,23083.30078125,23625.0,23625.0,33658524
2020-07-08,23458.30078125,23708.30078125,23250.0,23375.0,23375.0,10987080
2020-07-09,23416.69921875,23583.30078125,23291.69921875,23458.30078125,23458.30078125,9106176
2020-07-10,23458.30078125,23458.30078125,23458.30078125,23458.30078125,23458.30078125,0
2020-07-13,22958.30078125,23208.30078125,22708.30078125,23041.69921875,23041.69921875,17642832
2020-07-14,22875.0,23291.69921875,22833.30078125,23250.0,23250.0,6908784
2020-07-15,23250.0,23250.0,23250.0,23250.0,23250.0,0
2020-07-16,23500.0,24083.30078125,23291.69921875,23833.30078125,23833.30078125,21500052
2020-07-17,23916.69921875,23958.30078125,23791.69921875,23791.69921875,23791.69921875,8111280
2020-07-20,23750.0,23916.69921875,23333.30078125,23333.30078125,23333.30078125,13923108
2020-07-21,23416.69921875,23541.69921875,23166.69921875,23416.69921875,23416.69921875,14069364
2020-07-22,23583.30078125,23666.69921875,23291.69921875,23416.69921875,23416.69921875,8953836
2020-07-23,23416.69921875,23500.0,23083.30078125,23500.0,23500.0,12212604
2020-07-24,23333.30078125,23375.0,21916.69921875,22375.0,22375.0,25546176
2020-07-27,21708.30078125,22625.0,21500.0,21625.0,21625.0,22067328
2020-07-28,22083.30078125,22916.69921875,21833.30078125,22791.69921875,22791.69921875,20331720
2020-07-29,22300.0,22800.0,21150.0,21750.0,21750.0,18544880
2020-07-30,21900.0,22300.0,21850.0,22100.0,22100.0,11357060
2020-07-31,21450.0,22050.0,21450.0,21700.0,21700.0,7656240
2020-08-03,21700.0,23000.0,21700.0,22900.0,22900.0,16896050
2020-08-04,23200.0,23300.0,22800.0,23000.0,23000.0,11086090
2020-08-05,23000.0,24350.0,22900.0,24100.0,24100.0,25912970
2020-08-06,24100.0,24400.0,23800.0,24050.0,24050.0,13744810
2020-08-07,24000.0,24300.0,23950.0,24200.0,24200.0,12162410
2020-08-10,24450.0,24750.0,24300.0,24300.0,24300.0,14144220
2020-08-11,24400.0,24550.0,24100.0,24250.0,24250.0,9675910
2020-08-12,24300.0,24500.0,24100.0,24300.0,24300.0,8827420
2020-08-13,24500.0,24600.0,24300.0,24500.0,24500.0,7562850
2020-08-14,24500.0,24600.0,23900.0,24100.0,24100.0,15356070
2020-08-17,24050.0,24300.0,23950.0,24300.0,24300.0,8428450
2020-08-18,24400.0,24400.0,24100.0,24150.0,24150.0,5130610
2020-08-19,24200.0,24400.0,24100.0,24250.0,24250.0,9266940
2020-08-20,24250.0,24350.0,24000.0,24100.0,24100.0,9685120
2020-08-21,24100.0,24400.0,24050.0,24350.0,24350.0,8930990
2020-08-24,24500.0,24950.0,24400.0,24800.0,24800.0,13933710
2020-08-25,24900.0,25050.0,24550.0,24550.0,24550.0,10722520
2020-08-26,24500.0,24550.0,24200.0,24200.0,24200.0,16327190
2020-08-27,24200.0,24350.0,24100.0,24300.0,24300.0,8801320
2020-08-28,24500.0,24500.0,24250.0,24300.0,24300.0,11603550
2020-08-31,24200.0,24800.0,24200.0,24550.0,24550.0,13334160
2020-09-01,24550.0,24950.0,24450.0,24800.0,24800.0,16754410
2020-09-02,24800.0,24800.0,24800.0,24800.0,24800.0,0
2020-09-03,25000.0,25200.0,24900.0,25000.0,25000.0,14553930
2020-09-04,24650.0,25100.0,24650.0,24950.0,24950.0,18820560
2020-09-08,24600.0,24700.0,24450.0,24650.0,24650.0,12260110
2020-09-09,24400.0,24950.0,24350.0,24500.0,24500.0,19632380
2020-09-10,24700.0,24850.0,24500.0,24550.0,24550.0,12106250
2020-09-11,24550.0,24550.0,24550.0,24550.0,24550.0,0
2020-09-14,24500.0,24750.0,24500.0,24600.0,24600.0,12723310
2020-09-15,24750.0,24950.0,24650.0,24700.0,24700.0,8859250
